symbol	A4_20	NBS1_40_2	NBS1_40Bleo_2	UJ_20	NBS1_20	NBS8_20	A4_40	NBS1_40	NBS1_40Bleo	UJ_40	UJ_40Bleo
TMEFF1	11.5835991016453	11.9608252087758	12.1286179353003	11.9129992409206	11.8850956960827	11.3899993369568	12.1049737644884	12.2208514113506	12.3398157160496	12.0180918337653	12.1088828513251
MSANTD3-TMEFF1	10.8736471855782	11.261184272676	11.3867878513182	11.2311423574394	11.1859829465844	10.8074123708475	11.2446479459418	11.4463152366704	11.5826086851126	11.3385714921088	11.3732921809224
PALM2	4.34389645294241	5.35232852363242	5.41908262055208	4.35008392542727	3.84431315676178	4.80918368749792	4.4940795978727	4.83509359138511	5.32804529031879	4.22632673913239	5.14733443448371
AKAP2	9.23594123821391	7.31768710142095	7.55717196259913	7.49441905819203	7.821314622187	8.06307973570258	7.85977050107268	7.48164848930893	7.24694487051321	7.34222418086715	7.04347396180991
PALM2-AKAP2	5.69096924830048	6.40688858485375	6.39220545986068	5.59368618515265	5.39194284497819	5.76304018275415	6.01235672453532	5.84980018675675	6.14218933470286	5.24534561371861	6.15641487313045
DNAJC25	8.91739057966816	7.62061589665151	7.72928372305874	7.59431679538816	7.62025084795275	7.6225045380824	8.25372730352988	8.07424326236313	7.75663892349538	7.64939613945344	7.40174719163753
GNG10	7.75935125058646	6.46082601422071	6.58858874778462	6.733332909948	7.14604833737526	6.76475213121445	7.42142845704318	6.71198026189794	6.68703508329453	6.6862020396025	6.64833691478707
DNAJC25-GNG10	9.49976568177016	8.37858506418687	8.55667516419516	8.72545568048814	8.82022165584899	8.73718812018129	9.49963624942785	8.55865094371678	8.84572919836373	8.5603746152923	8.65108053581903
ORM1	4.08465676644317	4.0085434181908	3.82923763245348	3.51152956529167	3.86891388944019	4.22492969779687	4.71407250723788	4.46716922979285	3.70857492277177	3.71043220371597	3.97515106597074
ORM2	4.62316571699632	4.17591012319562	4.26584631811609	4.42480600627143	4.21350414084749	5.2528830892218	5.30529395570957	4.76585055666018	4.3635801354745	4.58432219663478	4.64304490510686
GSN	8.67239961503771	8.34525630304967	7.79604564903884	8.15223216792879	7.61461199608161	7.99609514861272	7.68528401439366	7.63919737956477	6.60552313453565	7.96685860242891	7.49088388946041
MRRF	9.95657943787405	9.03596369958611	9.22227734888148	9.86519939847907	9.95187182065965	9.81870588399739	9.3135961255355	9.0043070745509	9.1157921101123	9.2486426061541	9.22969228170798
GARNL3	7.73383885180917	8.76842005868414	9.41103411135065	8.29042886594029	7.84080666556568	8.13172030959246	8.11078686099113	8.612732541073	8.64986796833265	8.42071793631499	8.86923925709556
CDK9	9.38141273670949	9.44893008059947	9.63727961758976	9.66683543016717	9.26150027650643	10.0039308536844	9.25818993338288	9.38220372655499	9.55191172626287	9.37243326491893	9.55107632989462
URM1	8.12430967326567	7.78591457170929	8.17146567613556	7.88681118339922	8.28657335316814	7.98440046582212	7.88094137623327	7.43321357342948	7.95583388388157	7.90610606785643	7.90029635993363
GLE1	7.79774316201019	7.66378476593117	7.64366793348649	7.8303125663391	7.71896052374639	7.96882806792128	7.55509257413677	7.74079338151487	7.75730157622525	7.60764833779259	7.44350949553679
SPTAN1	8.88705625568355	9.90616848652869	9.96869149773589	8.80660772614992	8.70102621355547	9.4812682833827	8.85142268975452	9.26048235169632	9.62054483926168	9.26538203606087	9.63555727892018
PHYHD1	7.06428708670749	6.84003334258587	6.93041549917542	6.91262100260902	6.67856092356405	7.26391124088227	6.60376974805443	6.8375530279311	6.85636437819792	6.73178197202957	6.94502207476642
PRRC2B	8.90244585134349	9.01858824692562	9.37542256742535	8.83602094723784	8.81241654702428	9.70432652697998	8.95311996194644	8.9504203178973	9.16637824889387	9.18158617507241	8.89764882366556
CEL	6.65395057233826	6.81121717851276	6.89807023395353	6.83901109861181	6.7881340606275	7.07259897528305	7.13056040297607	6.58319245733382	7.40286947508341	6.50417977446162	6.99805935786324
KCNT1	6.48679123268396	6.45285599491154	7.09924520373345	6.63996202653261	6.85533882047026	6.64929524010247	6.67143546920169	6.64333361176307	6.98898050848718	6.82234917553832	6.62228378161928
TMEM141	8.2362443398057	8.03148578627505	7.80327701002654	8.2312429304056	8.27975531093113	8.01486071361928	8.50729034732123	8.1813370166144	8.46869903183339	8.21118768543931	8.32316736428203
CCDC183	9.70592674641839	9.19587039163132	9.35368265280325	9.52090565210582	9.90578360296826	9.64256625565046	9.5666272235081	9.61029935887099	9.74197808067374	9.57973470862039	9.69728511421029
C9orf172	6.37953413505935	6.9081120644166	6.92241656083607	6.81342258493934	6.12360859053591	6.7028090534045	7.1354328143906	7.16553629646389	7.00391032247324	6.94884606567545	6.97663618233587
PHPT1	11.1082520921392	10.9067159956231	11.5033958973752	10.8844953314748	11.1724867564395	11.3318029301618	11.0404472634815	10.9860229829983	11.6924081205721	10.6846498071602	11.7592462312682
MAMDC4	5.80873370983478	6.40986407309737	6.22187333833164	5.95066037035826	6.06521544243875	6.61872399287851	6.67771293407814	5.96868619311309	6.79809827437194	6.18911207479626	6.69409286200764
LCN12	4.78503504423738	4.84042375196399	5.08932338954563	5.08989556851683	4.65573412870668	5.62801760855294	5.17862957125949	5.08989556851683	5.2258787481787	4.97483580392463	5.10079751188998
PTGDS	7.0016534883396	7.61598376729533	7.50392357044459	7.13369656320446	6.6204940277569	7.23336722113975	7.40578721624205	7.17074489413014	7.17994349492018	7.31794040408036	7.4425726308629
LCNL1	5.55505796652187	6.37118761003534	6.03282746080441	6.02099244246619	5.77165412617396	6.22168013076246	7.00108867648121	6.35357368365375	6.91196154130335	5.76230556119574	6.29768199793448
GRIN1	5.60978724942906	6.32850975948878	6.23004625256803	5.89254060250779	5.73797693720406	6.13673719509388	6.91472360182448	6.51207308876301	6.84021411289705	6.57080083360104	6.1239008155181
SLC34A3	6.16710674765623	6.53913980095574	6.80389433362943	6.34830956895342	6.20420779921129	6.57830397814048	7.17531383880217	6.45547067015813	6.44974532343444	6.36066381715847	6.60891929572375
KIAA2026	7.87920739284445	8.31730001082964	8.76718653937724	6.88531312713217	6.92598911978239	7.25314671453196	7.31724341750793	7.79270965612458	7.72174629195893	7.54659479021137	7.688813911204
PLIN2	9.34594620100097	6.55097255741469	6.47914364040082	9.06633421780863	8.58110915833671	9.07862414684542	7.8763176333479	7.52432676639215	7.1754660338074	6.97475308486545	6.48100150779326
IFNA10	3.75629990777115	3.44256954488004	3.49629799989871	3.8339802535634	3.56304434916195	3.93641580410034	3.64847767622511	3.90034759619667	3.67112723208337	3.9161547740019	3.73546346661428
IFNA16	3.25846528997123	3.68556725359699	3.88320887553547	3.43229258914975	3.81949979193976	3.62865486202032	4.4643273433329	3.68385398388695	3.97126876613616	3.84644495999209	3.85999863038873
IFNA17	3.51173334730827	2.86122264651149	3.34007199019413	3.0769661361489	3.52163671909252	3.59495646194282	3.12331094954245	3.69198337716949	3.2319366351779	2.77186852127489	2.91733941045596
KLHL9	8.24676778639521	8.39251398746281	8.53180623030409	7.67664389565429	7.82933142171152	8.32164620925265	7.62169040653602	8.30056552060972	7.61735410436819	8.00495524385567	7.7006855624003
CDKN2A	6.4666249416608	6.42209572760989	6.16718864847948	6.38621579067881	6.37340954294813	6.50107604148054	6.4275610280619	6.4939646889448	6.47267669209534	6.28258747558253	6.70050158647826
CDKN2B	6.97400906873201	7.35579253201602	7.33465810789486	7.36130666608144	7.23749203743624	7.49392924085783	7.56875563927279	7.43834563871108	7.89667033682695	7.79213759533961	7.79722164199719
APTX	8.59810168373471	7.93460873424178	8.1005387585111	8.49466234163295	8.58140099327472	8.81611250182284	8.32762600685224	8.44311798139895	8.08544879431601	8.10073729880217	8.01119268989844
RNF38	9.84703186457199	9.90025578549581	10.4495944478429	9.43113779755943	9.53404099263413	10.2277550557357	9.68253074964615	9.90021491018158	9.91015775857475	9.65754929433924	9.70011752299311
FBXO10	8.14682375070659	7.68766750179414	8.19705439002259	8.45029023129304	7.91545360359529	8.69751701903174	8.32550325187182	7.97601318899998	8.33822098500022	8.19386676657013	8.00576234380531
TOMM5	10.5191079745866	9.82653012667061	9.48256267888059	10.5950773224369	10.8147586449532	10.5217641359918	10.1525226828984	10.0366491972651	9.89238326837775	9.96879618445212	9.7499402151493
EXOSC3	8.1836701107014	8.05680629343945	7.84747907440905	8.28194047695477	8.20523890497854	7.36119124597547	7.55323698836022	7.91429578325197	7.57148602419554	8.18212718840293	8.02951556445132
SLC25A51	8.36757933656172	8.57831502850846	8.67070159681232	8.29298727130137	8.15794697685816	8.047653509631	7.9217758930036	8.57657625101581	8.24422908244909	8.31898137712906	8.4504618811364
SHB	7.20144642444266	7.67790795435642	8.1012909775828	8.11350703844956	7.91870294191761	8.48741012828101	7.66232469874979	7.87271370613771	7.74012972962572	7.68850387728835	7.79463067349472
CBWD6	9.37218894568145	8.8569819803906	8.8875593588402	9.28097311112082	9.16105428913371	8.16274211935886	8.53278374439778	8.84546483527522	8.89807746232309	9.19884752644254	9.25560410159912
ALDH1A1	8.11226541005011	5.43280870416627	5.39150487986983	5.13010966302612	5.36124029082429	5.35123456427265	5.63405991651569	5.55961224347797	5.47100863490813	5.47100863490813	5.36721179746578
CDC14B	7.93410332193545	6.45997081870711	7.00947228202753	7.72883379476384	7.29184452790645	7.24848799253889	6.39588197471764	6.49772554915486	6.37882294696981	6.59137268492927	7.43975815625942
MFSD14C	8.81284873710001	8.69155247457062	8.75857555668686	8.87278059107674	8.74559030769765	9.70492193568496	8.34612057694086	9.21637653484012	8.87772279447622	8.77945951235025	8.73734873306386
FRRS1L	6.06911873415528	7.45339757377052	7.6760681234053	5.44063922388098	4.88055533254864	5.37821978186704	6.87506976876121	6.92613221344375	6.28646621349491	6.42349288214665	6.36108943169087
RC3H2	9.47056456076507	9.37565832832109	9.87733726218192	9.3839134933098	9.24985192006622	9.40669589772352	9.52004821105138	9.2780146135527	9.4870230399874	9.58022682114792	9.59650590157883
GOLGA1	7.19645412465908	7.02243160012836	6.98023915820231	6.98023915820231	6.99237026082713	6.44239697827487	6.76480255741155	6.94945845017537	6.98154442141099	6.97017748488652	7.14808314747842
SCAI	7.81682884772788	8.42769912102372	8.51729917334609	7.42034244219047	7.5291180142984	7.79715832024559	6.74300260065282	7.66954898289878	7.76774540763364	8.02581345484922	7.6384505322834
AK1	7.66116575566576	8.42680848131217	8.89274738914622	8.36593534913276	8.01838934185218	7.68675451291041	8.07827154600312	7.76205916151682	8.65782225145921	7.997452783426	8.64242558637965
ST6GALNAC6	8.27027931799586	7.98476390312446	8.23725810189396	8.44803673040701	8.18786464396219	8.83014023949285	7.65487759237562	7.76793874557532	8.08961794457967	8.19635684448208	8.49656719126562
DNLZ	8.11823594366111	8.29123984490591	8.44356215606854	7.83994636836917	8.54410873519585	8.35828092203259	7.9937921412753	8.66001347236631	8.33045480852338	8.36321969475823	8.35870784882114
CARD9	6.66827750878644	6.83868353349007	6.67866943154931	6.63537950981538	6.92205117178651	7.08031061235927	7.22118941170512	7.05885377665997	6.90666722563391	6.83276720065098	7.15090298233233
LCN10	5.22201959768809	5.65546952188286	5.61970870089998	5.73113593326441	5.54859368897313	5.83659197370121	6.16560395883647	5.69744767206661	5.96841620701997	5.6284407515923	6.01763157278016
LCN6	6.93582029581115	7.28268533671154	7.17106207785962	7.10814368460573	7.1236671701044	7.41750542373726	7.7828383361713	7.61629388469861	6.96964401169451	7.19497071142088	7.10958333020489
FUT7	5.92909936829582	6.04405738215669	5.90302851205396	6.00424975700894	5.69427231700053	6.05066181567048	7.06863936479135	6.19820159037882	6.23222811733158	6.47266075258979	6.3026745420039
NPDC1	8.56574367004045	9.17266787574561	9.06475352964876	8.94591935991688	8.72300894934483	8.94866934951231	8.7929282139502	8.84586635965427	9.40385557317794	8.82758365430853	9.05227316807046
LRRC26	7.2351067238083	7.6191556129725	7.70131309265722	7.37801250513405	7.20988108007675	7.64464264801871	7.77561175491464	7.77180015158073	8.1634013956994	7.62435887397618	7.77695172746984
TMEM210	5.43779384150103	6.46503867956447	6.04102999115499	5.89935450224806	5.29261877286136	5.52200191224874	6.34799637185174	5.71851017465309	6.35483329837695	6.07000459173937	6.5768697398739
TPRN	6.96051759912892	6.97940533175278	6.96668192352005	6.95450693177599	7.18614521337527	6.87709189651302	6.99091538004396	7.01209930607789	7.03312531155415	7.07260126152187	7.52487845964581
TMEM203	8.31441764298674	8.44490172647319	8.17956338668812	8.69837260295216	8.71706599831879	8.13212611732837	8.36623401551848	8.37554938109074	8.57856580123862	8.30142021513449	8.21949414897863
ND1	13.8349463803018	14.2247863129011	14.0312040575241	13.6404907452105	13.7349656744236	13.3803220328499	13.8802327013129	14.1888500653133	14.1190115022402	14.1673953103306	14.3073141574773
ND2	10.651898784728	10.2816943468462	10.604044570305	9.89940571118613	9.87356825316219	10.14277377283	9.40947754243416	9.90583550618542	10.2153066080337	10.4586588491682	11.4196177323339
COX1	13.7330636985022	13.9121632653341	13.9120547405529	13.524176961755	13.5873562554314	13.5750524278873	13.1938751600531	13.7888790614743	13.7726893003438	13.7870689939461	13.9982893529437
COX2	13.2760866480386	13.5964734012693	13.7117134588295	12.9637647391469	13.1603842797118	13.2931703938539	12.7966319717405	13.2938641990749	13.4336853688524	13.2267666721465	13.5677745572033
ATP8	14.0482966972205	14.2018847562484	14.1239886414763	13.8088187753882	13.9492847226002	13.7844206987803	13.67235051557	14.0553407585641	14.0553407585641	14.160762453479	14.2632127787613
ND3	10.0103194429254	10.2254199035437	10.3819787024594	9.57060448721912	10.0859144507966	10.0982924815438	9.24911288283786	9.88203243987625	9.61642705063773	9.8044432652448	10.244455020835
ND4L	13.8918250211487	14.1158917359056	14.1079663798031	13.5579951110664	13.718162990404	13.789647497225	13.3367593464538	13.7584809798113	13.9952966493503	13.8676323582773	14.148669630823
ND5	13.5931289696725	13.8320114074375	13.949841949499	12.9708128460172	13.1017240174463	13.3730866008198	12.7743662005638	13.2092072543546	13.643875801558	13.3011864939658	13.769127949145
CYTB	13.6363904034775	13.7164364937422	13.6234587326641	13.4309390550347	13.3672254361965	13.6189703406546	13.4830172708951	13.5197503741953	13.6748532437908	13.6040683922277	13.902260570446
ND6	11.5941098840779	12.3202314099286	12.040117533965	12.1277397336322	12.0018175204118	11.6213248705826	12.5177988091941	12.4186737256524	12.8001603085796	12.5549083306254	12.7262762658413
PLCXD1	8.12551993700425	7.47431379988146	7.44638168563802	8.41750108957538	7.75926316245707	7.70533342292943	8.08671200683849	7.47932999536007	7.90548104379399	8.29234154561283	7.91356557872673
SHOX	6.48542854798285	6.74477640870758	6.69108002634772	6.60321297501444	6.83204965202794	6.35090897200156	7.34203254956755	7.05612625144521	7.07102554671621	6.82304984759132	7.10157896585731
CSF2RA	4.06525301145364	4.29618831934283	4.05524037067854	3.85363532855512	4.19471550125121	5.01721143956957	4.46977985349876	4.04046876034237	4.58517795625522	4.13110290894822	4.49526652158087
IL3RA	6.56720496082792	7.01985523302022	6.99989772439771	6.7928179009364	6.9959663557014	7.18831688481086	6.63039779063988	6.60173202722737	7.37042890597179	7.21067682004722	7.61611195900845
ASMT	6.19002113115344	6.1139923280706	6.09620854163937	6.11697374725325	6.0997874310276	6.49585223721299	5.92037703579717	6.04007628912562	6.64157833828725	6.57081161769573	6.62408339264963
CD99	10.4656263472	9.23550730959083	9.30705080497112	10.2227373880247	9.86102395798461	10.5908619997259	10.6039507949814	9.57563034926943	9.10884002095785	9.72243129365231	9.62213789240642
XG	5.09508430769131	5.07951431403775	5.76085890409455	5.32292776586184	5.11623226149438	4.65289176836901	5.08225394051132	4.94389057347194	5.38786048492766	5.47392519992706	5.7289568154013
GYG2	8.87354855825937	8.10874594543753	8.4683458551697	9.24911844767142	9.71112127296935	9.26145896106154	7.49990777811423	8.16563933103326	8.56349305390273	8.11280647815973	7.52315373631898
ARSH	4.61442740772699	4.78909750036824	4.86687659911606	4.7302620738445	4.25420915925752	4.39114633709051	5.06969652554633	4.74153030787806	4.9304666948089	4.61389124487267	5.18295649707426
ARSF	5.39612822341023	6.35093285490977	5.99408921402778	5.84310854876221	5.65593389353819	5.74498912885407	7.00603199259147	6.62320545971283	5.84634256037445	6.33480418352184	6.36151032544391
VCX	7.02961426349953	7.49988897842657	7.25467889251776	7.11643101393903	7.16417303828493	7.65077408475281	7.8403713948806	7.80233640087141	8.04846782872829	7.63435228123109	7.61431739750173
VCX3B	6.65754056050268	6.9938700498103	6.92027294446069	6.74074463805878	6.83651949097332	7.67606744232436	7.62325849326497	7.44970707773245	7.68139320076356	7.25159945301126	7.39355170069364
TBL1X	8.56186116137653	8.26469011036914	7.99309028276817	8.6563023681042	8.81001430744012	8.75084773199396	8.34653346090877	8.93326170863255	8.39628235612887	8.09068631201795	7.29562524207277
SHROOM2	6.69775579942274	7.96019397124252	8.34861951518837	6.75367949637684	7.19787790125829	7.08410008296124	7.37499376324527	7.97090609551518	8.20984350007063	6.9754619534458	7.53914801003648
CLDN34	4.77871238600694	4.9507878051739	5.41750888897862	5.05158314223734	5.04591078857659	5.23762106441116	5.22708242238547	5.74108688473328	5.93856893311651	4.96712612863965	5.32610156667209
WWC3	6.74415787635651	6.58014338741932	6.60610313476404	6.70473941308971	6.70049918373028	6.39584793581206	7.08199522599466	6.45046948272841	6.50570888012182	6.55117479228849	5.92801139161525
CLCN4	8.09957943251748	8.96422858319161	9.04966724887048	8.12819025914474	8.41605316937889	8.26887482387839	8.44276106325766	8.78929951008423	8.8300440736974	8.59583901281287	8.71970765524127
HCCS	8.86219989545387	8.31965833387623	8.54583149767866	8.84212120006848	8.85052093670895	8.70047758486668	8.29519713813508	8.29213638919735	7.91174457088161	8.38018126735156	8.10251855008185
AMELX	6.16430277275762	6.6215974917759	6.50281846472679	6.67005822452703	6.23844874792201	6.45540029238675	7.10435112998811	6.1642823099403	6.43200959756564	6.53670906991354	6.50638251158823
MSL3	8.00297698506351	7.96157967714117	8.18933215000556	7.78713330616677	8.44402082140019	7.5729637625889	7.26981370498169	7.76599146678449	7.96350014956779	7.79649557943101	7.97798019913725
FRMPD4	3.50467369753796	5.88275774081871	5.99051442194502	3.42366727694102	4.57975898609662	4.48544893426862	3.83564586603185	5.22936854009932	5.4255724967541	3.89287496124392	4.818513708286
PRPS2	8.61915690479859	7.79319614767426	7.65526433418222	8.20043649631769	8.46284372722184	8.7208056801987	7.89018012210394	7.73017014536614	7.97416726287847	8.09315481541451	7.77059742314718
TLR7	3.60725391508245	3.83898069185249	3.69174785314962	4.05500499844679	4.11328194094833	4.84114010801441	4.33453083035505	3.59387707840656	3.73258561017606	3.79079685462657	3.74434062085987
TLR8	3.66278831464224	3.55937616939485	3.69865497807863	3.71178400492896	3.77970491273389	3.68806894198927	3.70062563752221	3.91062427180499	4.36457409653814	3.50963917301837	3.72559082725145
TMSB4X	12.7453910712638	13.2207191362487	13.1214130311472	12.4072709227804	13.0434619848522	11.5291202525056	12.9369682552915	12.9031442227563	13.0986785051366	12.9344732468252	12.7768235210535
EGFL6	6.07164366760019	7.52588924559567	8.12054833133158	6.83101814239571	6.38636453426139	6.73818116977745	7.08569844500779	7.39298517859336	7.36098749127892	7.80772285396003	8.14788850213891
RAB9A	7.78415191185657	8.22087919752544	7.85573343487292	7.8497923108898	8.33100135376685	7.20618323126481	7.71243699423519	7.98786118089252	7.64054301525843	7.79164429022972	7.52877803111009
OFD1	7.88914407936956	7.7192822896161	7.84785613488833	8.0494191069081	8.12852311039821	7.84777720048441	7.77044611204908	8.1140269185029	7.72534462102345	7.80167892417423	7.46632925388677
GLRA2	5.57946455741214	9.92901429589181	10.5729069441208	5.61386996604018	7.33767661478841	6.3679671619114	8.23552026328685	9.04667350762979	9.87198784383537	9.23515652734611	10.0049549814471
MOSPD2	7.48046794543125	6.88920358465998	7.02322635674153	6.50422076668944	6.50326367601978	7.54394809518461	6.38127666556917	6.40706349029639	6.00518573658337	6.46542019465714	6.56457653383732
BMX	4.64357412605965	4.38018993339032	4.50781410259445	4.31280609235106	4.16715690950175	4.15560091629294	4.97047424014774	4.76504719246163	4.66393505049662	4.23445048162552	4.3225664459101
ZRSR2	7.12828067579574	7.82020249128893	8.2038845469439	7.07999684817163	7.88064361121303	6.58422347920391	7.39338906200022	8.07058711069912	7.96669409785226	7.44065685571001	7.85955374706072
GRPR	5.53359933417004	5.55978373051642	6.09025660097254	5.14787122379101	5.59491467376422	5.89243237638691	5.3297241202657	5.95559752332024	5.861217246152	5.41727932960352	5.44727410705951
MAGEB17	6.31033049966017	6.64642785293742	6.50389970320894	6.5844928953915	6.62352970902776	6.89072135428596	6.99294506746984	6.3281852100349	6.86345197588908	6.49479508481587	6.70319713363639
S100G	3.376293899838	3.47851496914998	3.5489959696544	3.3599781967886	3.50445045688693	3.59253906695113	3.89344633543368	3.75447131667817	3.38683409493235	3.75051980992759	3.57934133339406
SYAP1	9.27666414878608	9.08467487135471	9.01929891189735	8.94095745883063	9.52254646638601	9.11948643309097	8.03845945670522	9.43485400702018	8.96705750774336	8.59159081931009	8.51611931461854
TXLNG	6.82355137676501	7.00668806047016	7.01591128752587	6.11144461424274	6.90050415268938	6.91626827223556	5.84671033528339	7.01183082618743	6.71341249005615	6.17164053511015	6.13454515006924
REPS2	4.71685821311045	6.31357563809189	6.12592343723211	5.17313717968413	5.50351678659516	4.97198085503448	5.25218373969166	5.64352638266367	5.68307878198177	5.33320951262126	5.40647591561684
NHS	6.50473154994659	6.82023140562113	7.01549337843855	6.37295313890537	6.78780710502409	6.49109494306128	6.65109556372409	6.35698421822646	6.9815749971732	6.21839417820392	6.61473589106937
SCML1	8.54603075600258	6.89057537772042	6.79408874365958	7.65691532389424	7.95994725027602	8.3344910607234	7.32995095192066	7.68562708755059	6.68098539521931	7.2570213841904	7.1802463972711
CDKL5	6.39714934582372	6.63815542667529	7.59634553003471	4.69744492300568	5.30363427755454	5.5481491952585	5.15086098347524	6.66428741744421	6.45645853071069	6.84098769929388	6.46122480861835
PPEF1	4.47434436974815	4.72042654878313	5.19279429967911	4.5009085173803	4.32129485020807	4.4227217883547	4.67523388522848	4.49855413075756	4.05239065864007	5.31162731109426	4.84961116967342
PDHA1	9.7711995109436	9.19549779163671	9.31456961499772	9.7004747619533	9.70368646692602	9.44938796990225	9.35752001255211	9.28693551180403	9.40902535589896	9.44840090769321	9.10601917381779
CNKSR2	8.45328753859248	8.84686890504163	9.18985184715089	8.00859059331356	8.0946182147934	7.72422801573064	8.0736128692829	8.87561989510734	8.57953533010959	8.75130098936088	8.4933848384508
MBTPS2	9.06669681029101	8.88288379512981	9.21422218933275	8.87588333275362	8.6703164656926	9.24403688879053	8.83365460163781	8.80883401445515	8.88463951211567	8.78838808678875	8.54176837171627
SMS	11.1472064484539	10.7971547548856	10.8641271789173	10.0631202550643	10.8542793771198	10.3366221637871	10.4730352650974	10.6883551521637	11.1509303318688	10.6169825789516	10.1406788325409
PHEX	5.10951251846599	6.31510403782619	5.81376140132444	5.65738020778964	5.57653653713409	5.85254477461899	6.29092892431524	5.55860689112768	5.73877844151908	5.64905909939313	6.34404531973254
ZNF645	2.42099699037654	2.72992915627403	2.9717970326691	2.51473404691821	2.84680864713304	2.73877376127646	3.36094915762886	2.18148532562965	3.35927317904485	2.42230829713974	2.72427785809004
DDX53	2.68483091628282	2.94885729825041	3.18306968007062	3.01418282887875	2.9363066190249	2.90045905243604	3.61958650647412	2.95025310632561	4.01993300006857	3.41845429633925	3.3321892712999
FAM3C2	9.18117692322603	9.53542543334862	9.32367314560422	9.09166893614821	8.92002821106703	9.14370579018832	8.95180013648376	9.02346442168481	9.05071138883438	9.17966745914882	9.36917368407784
PTCHD1	5.41736799819194	6.4294903158912	7.41266423788096	5.26320316135724	4.60043526469085	4.34714539018683	5.44152904168693	5.24213785693607	6.07897517631562	5.16521349563486	5.48666069496306
PRDX4	10.2904377550824	9.80548554071602	9.48656330949525	10.1300272932915	10.8177415844921	9.53024129212993	9.67544924388015	9.94899644410558	9.46561659355619	9.73201715450385	8.98567760985284
SAT1	10.4680381418408	9.33279280334652	9.54656193234526	10.4286100915894	11.0666035480115	10.310923712008	9.01429993816171	9.39669190300664	9.48900121849432	8.84404638388413	9.61284470112671
CXorf58	3.2963904198251	3.78497290827736	3.22174867596397	3.3325139472889	3.01672752312988	3.43887741381206	3.18098358274371	4.01811642503579	3.14091280836023	3.45672245812846	3.3574935096839
EIF2S3	11.5694335440438	11.3348351157098	11.5956078086211	11.0582942563253	11.840915497552	11.5062863732444	11.3380722968368	11.8708083281303	11.7974285520526	10.9357572849455	11.1403899598317
ZFX	8.34252745108787	8.67635605831837	8.4481715007244	8.31972279545345	8.54264226011007	7.99157923166768	8.44056603879852	8.28607669835477	8.26145942791182	8.2431183957766	7.7796869793292
SUPT20HL1	5.16319956316087	5.07896456081862	5.07783539564934	5.02839099178231	5.00138959173018	4.95275676846215	4.93984172054905	5.3725159214373	5.0687870370924	5.01136224907276	5.33542843322287
PDK3	6.94346179523216	6.01734816158675	6.59549974772155	6.38638957388157	7.12525058839782	6.43835300383331	5.35300027837853	6.47980759782679	6.40530722716821	6.32729747039561	5.57591234360885
POLA1	8.67378969280271	8.41089467270798	7.87531632667388	8.32517475389445	9.12658637981175	8.140376570423	7.63365134309859	8.15311968739738	7.63696125616129	7.83246036224987	7.34798231177887
MAGEB18	3.59142828902228	3.91217476995209	3.63191406011663	3.4806540528249	3.63663463838849	4.61734388488525	4.23527380980091	3.73098724442622	4.50515518698121	4.0262012812351	3.47658714292763
MAGEB6	5.52872680560851	6.25131840913898	5.47080602375959	5.78637584632103	5.33269604931563	6.51213089832043	5.65307214032704	5.66026850468403	5.94688200579178	5.58448532748595	5.66026850468403
MAGEB5	5.35100604256114	6.19364962079624	5.31743274540039	5.27589473861727	5.13818972880765	5.69410423469166	6.04734155176989	5.67228177133035	5.27064883360451	5.70091205520536	5.67062808645435
DCAF8L2	5.15293791231176	5.06086284628525	5.26230712451634	5.35159045615289	5.64661058815726	5.14764197413212	5.830102704592	5.82797280399473	5.42770586376487	5.14597827333849	5.70506606614576
MAGEB10	4.51544506721145	4.56012260846263	4.50905900972767	4.692368875031	4.33673593350051	4.60916312367157	4.68940846085029	4.72612585771012	4.04899196281178	5.03751679907453	4.57960084095944
IL1RAPL1	5.21391160409977	6.72920091716137	6.97716697024595	4.26897384061123	5.2983627786305	5.05935260612109	5.56994360967195	6.24886539592016	6.77513325533886	5.97736630070888	6.15472503196782
MAGEB2	4.69793856801573	5.39513242564806	5.12427501708809	4.80877242862731	4.78800575184826	4.8924192185175	5.6766949100624	5.48165595192019	5.50716060312628	5.1763093017176	5.62572686681198
MAGEB3	4.92504603443889	4.84250484216786	4.92657747756886	5.1872918378586	4.88878736075327	5.17275253200178	5.71431246261144	5.49289904550921	5.94996619921913	5.07777205696268	5.33407000676149
MAGEB1	5.70361360405446	6.02924605238499	5.85934103659954	5.61468431346029	5.66325149597224	5.69244781301277	6.03472685614011	6.01717342189295	6.24428392430851	6.2120140626185	5.79216397734072
GK	7.07233504049717	6.46353014824781	6.95872064844035	7.10568920566619	7.17739923106249	6.78779911293408	6.42384830386456	7.10128072424568	6.62212386193046	6.90048718383595	6.98133499633844
FAM47B	5.52252961333912	5.79655420942289	5.82296231363571	5.90899130230562	5.50601062252884	6.72016686275235	6.02479207083063	5.99202749092166	5.70165037142463	5.79875500663185	6.07297608579077
MAGEB16	5.23976296738867	5.60863964435958	5.36192182977779	5.59514040857963	5.4702748474612	5.641913168742	5.9685666475196	5.88549227109038	5.60773460891149	5.12899467660846	6.02310362089954
CFAP47	5.12332010337648	6.26848924736571	6.37058267152854	6.11139363019855	5.5009918519413	6.15968371907854	5.67049738974096	5.49483312343651	5.7100895856394	5.79860156034067	6.53073414508311
